Country	Season	Season type	Year	Stock	Area	Fleets	Effort	UnitEffort	Catch. kg	Catch Cat.	Report cat.	Discards Imported Or Raised
Netherlands	1	Quarter	2020	sol.27.4	27.4	TBB_CRU_16-31_0_0_all	835732	kWd	427.93	Discards	R-Reported	Raised Discard
UK (England)	4	Quarter	2020	sol.27.4	27.4	OTB_CRU_16-31_0_0_all	-9	NA	35.66	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2020	sol.27.4	27.4	MIS_MIS_0_0_0_HC	-9	NA	0.35	Discards	A-All - reported, nonre	Raised Discard
Sweden	2	Quarter	2020	sol.27.4	27.4.a	OTB_DEF_>=120_0_0_all	65656	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2020	sol.27.4	27.4.a	OTB_DEF_>=120_0_0_all	50091	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2020	sol.27.4	27.4.b	OTB_DEF_>=120_0_0_all	21955	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2020	sol.27.4	27.4.b	OTB_CRU_32-69_0_0_all	3978	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Denmark	3	Quarter	2020	sol.27.4	27.4	OTB_DEF_>=120_0_0_all	-9	dop	0.00	Discards	R-Reported	Imported
Denmark	4	Quarter	2020	sol.27.4	27.4	OTB_DEF_>=120_0_0_all	-9	dop	0.00	Discards	R-Reported	Imported
Denmark	2	Quarter	2020	sol.27.4	27.4	MIS_MIS_0_0_0_IBC	1	kWd	0.18	Discards	R-Reported	Raised Discard
Denmark	2	Quarter	2020	sol.27.4	27.4	TBB_CRU_16-31_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Denmark	4	Quarter	2020	sol.27.4	27.4	SSC_DEF_>=120_0_0_all	-9	dop	0.00	Discards	R-Reported	Imported
France	2	Quarter	2020	sol.27.4	27.4	MIS_MIS_0_0_0	1184415	kWd	779.77	Landings	R-Reported	Imported
France	4	Quarter	2020	sol.27.4	27.4	OTB_DEF_70-99_0_0	284129	kWd	30.72	Landings	R-Reported	Imported
France	4	Quarter	2020	sol.27.4	27.4	GTR_DEF_90-99_0_0_all	26319	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
France	2	Quarter	2020	sol.27.4	27.4	GTR_DEF_120-219_0_0_all	1394	kWd	50.00	Landings	R-Reported	Imported
France	3	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	810	kWd	119.50	Landings	R-Reported	Imported
France	1	Quarter	2020	sol.27.4	27.4	GTR_DEF_90-99_0_0_all	53521	kWd	14081.80	Landings	R-Reported	Imported
France	3	Quarter	2020	sol.27.4	27.4	MIS_MIS_0_0_0	1496927	kWd	1594.56	Landings	R-Reported	Imported
France	3	Quarter	2020	sol.27.4	27.4	OTB_DEF_70-99_0_0	34144	kWd	165.75	Landings	R-Reported	Imported
UK(Scotland)	2020	Year	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	210528	kWd	1512.00	Landings	R-Reported	Imported
Netherlands	4	Quarter	2020	sol.27.4	27.4	TBB_DEF_>=120_0_0_all	393516	kWd	68.23	Discards	R-Reported	Raised Discard
Germany	4	Quarter	2020	sol.27.4	27.4	GNS_DEF_all_0_0_all	5005	kWd	1012.00	Landings	R-Reported	Imported
Germany	2	Quarter	2020	sol.27.4	27.4	TBB_CRU_16-31_0_0_all	989994	kWd	41.00	Landings	R-Reported	Imported
UK (England)	4	Quarter	2020	sol.27.4	27.4	TBB_DEF_>=120_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2020	sol.27.4	27.4	MIS_MIS_0_0_0_HC	-9	NA	2.00	Landings	A-All - reported, nonre	Imported
Denmark	3	Quarter	2020	sol.27.4	27.4	TBB_DEF_>=120_0_0_all	94386	kWd	0.19	Discards	R-Reported	Raised Discard
Denmark	1	Quarter	2020	sol.27.4	27.4	GNS_DEF_100-119_0_0_all	15011	kWd	2152.66	Discards	R-Reported	Raised Discard
Denmark	1	Quarter	2020	sol.27.4	27.4	OTB_CRU_70-99_0_0_all	51686	kWd	677.56	Discards	R-Reported	Raised Discard
Denmark	2	Quarter	2020	sol.27.4	27.4	GNS_DEF_120-219_0_0_all	200683	kWd	4089.10	Discards	R-Reported	Raised Discard
Denmark	3	Quarter	2020	sol.27.4	27.4	MIS_MIS_0_0_0_IBC	1	kWd	0.02	Discards	R-Reported	Raised Discard
Denmark	4	Quarter	2020	sol.27.4	27.4	OTB_CRU_70-99_0_0_all	36127	kWd	271.02	Discards	R-Reported	Raised Discard
Denmark	1	Quarter	2020	sol.27.4	27.4	TBB_DEF_>=120_0_0_all	85732	kWd	3.50	Discards	R-Reported	Raised Discard
Netherlands	1	Quarter	2020	sol.27.4	27.4	OTB_DEF_100-119_0_0_all	58918	kWd	0.26	Discards	R-Reported	Raised Discard
Netherlands	4	Quarter	2020	sol.27.4	27.4	TBB_DEF_100-119_0_0_all	75576	kWd	0.00	Discards	R-Reported	Raised Discard
Germany	2	Quarter	2020	sol.27.4	27.4	TBB_DEF_>=120_0_0_all	1878	kWd	0.08	Discards	R-Reported	Raised Discard
UK (England)	4	Quarter	2020	sol.27.4	27.4	FPO_CRU_0_0_0_all	-9	NA	0.51	Discards	A-All - reported, nonre	Raised Discard
UK(Northern Ireland)	2	Quarter	2020	sol.27.4	27.4.b	OTB_CRU_70-99_0_0_all	1399	kWd	42.79	Discards	R-Reported	Raised Discard
France	1	Quarter	2020	sol.27.4	27.4	GTR_DEF_all_0_0_all	186	kWd	4.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2020	sol.27.4	27.4.b	MIS_MIS_0_0_0_IBC	13800	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2020	sol.27.4	27.4.a	MIS_MIS_0_0_0_IBC	28980	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2020	sol.27.4	27.4.a	MIS_MIS_0_0_0_IBC	103786	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2020	sol.27.4	27.4.b	MIS_MIS_0_0_0_IBC	729937	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2020	sol.27.4	27.4.a	MIS_MIS_0_0_0_IBC	125047	kWd	0.00	Landings	R-Reported	Imported
Germany	4	Quarter	2020	sol.27.4	27.4	TBB_CRU_16-31_0_0_all	1141287	kWd	2.00	Landings	R-Reported	Imported
UK(Scotland)	2020	Year	2020	sol.27.4	27.4	OTB_DEF_>=120_0_0_all	13397394	kWd	26.00	Discards	R-Reported	Imported
UK (England)	2	Quarter	2020	sol.27.4	27.4	MIS_MIS_0_0_0_HC	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2020	sol.27.4	27.4	OTB_CRU_70-99_0_0_all_FDF	-9	NA	160.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2020	sol.27.4	27.4	OTB_CRU_16-31_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
Belgium	4	Quarter	2020	sol.27.4	27.4.b	TBB_DEF_>=120_0_0_all	754024	kWd	87.00	Discards	R-Reported	Imported
Belgium	3	Quarter	2020	sol.27.4	27.4.c	OTB_CRU_70-99_0_0_all	663	kWd	11.00	Landings	R-Reported	Imported
Belgium	1	Quarter	2020	sol.27.4	27.4.c	OTB_DEF_32-69_0_0_all	63211	kWd	0.00	Discards	R-Reported	Raised Discard
Belgium	3	Quarter	2020	sol.27.4	27.4.c	SSC_DEF_70-99_0_0_all	15600	kWd	0.65	Discards	R-Reported	Raised Discard
Belgium	1	Quarter	2020	sol.27.4	27.4.c	OTB_CRU_70-99_0_0_all	12828	kWd	4129.56	Discards	R-Reported	Raised Discard
UK(Scotland)	2020	Year	2020	sol.27.4	27.4	MIS_MIS_0_0_0_HC	10495580	kWd	152.45	Discards	R-Reported	Raised Discard
Belgium	1	Quarter	2020	sol.27.4	27.4.c	SSC_DEF_70-99_0_0_all	70800	kWd	2.28	Discards	R-Reported	Raised Discard
Belgium	1	Quarter	2020	sol.27.4	27.4.c	OTB_CRU_16-31_0_0_all	1846	kWd	10.70	Discards	R-Reported	Raised Discard
Belgium	3	Quarter	2020	sol.27.4	27.4.b	OTB_DEF_100-119_0_0_all	198946	kWd	1.20	Discards	R-Reported	Raised Discard
Belgium	2	Quarter	2020	sol.27.4	27.4.c	MIS_MIS_0_0_0_HC	13481	kWd	4.91	Discards	R-Reported	Raised Discard
Belgium	2	Quarter	2020	sol.27.4	27.4.b	OTB_CRU_70-99_0_0_all	42874	kWd	1900.74	Discards	R-Reported	Raised Discard
Belgium	3	Quarter	2020	sol.27.4	27.4.c	GNS_DEF_all_0_0_all	7260	kWd	503.66	Discards	R-Reported	Raised Discard
Belgium	4	Quarter	2020	sol.27.4	27.4.c	TBB_CRU_16-31_0_0_all	151844	kWd	4931.93	Discards	R-Reported	Raised Discard
Belgium	3	Quarter	2020	sol.27.4	27.4.b	OTB_CRU_70-99_0_0_all	140466	kWd	17777.07	Discards	R-Reported	Raised Discard
Belgium	3	Quarter	2020	sol.27.4	27.4.c	GTR_DEF_all_0_0_all	2420	kWd	168.11	Discards	R-Reported	Raised Discard
Belgium	1	Quarter	2020	sol.27.4	27.4.c	GTR_DEF_all_0_0_all	3960	kWd	189.91	Discards	R-Reported	Raised Discard
Denmark	4	Quarter	2020	sol.27.4	27.4	SDN_DEF_>=120_0_0_all	32077	kWd	0.07	Discards	R-Reported	Raised Discard
Denmark	1	Quarter	2020	sol.27.4	27.4	GNS_DEF_120-219_0_0_all	205009	kWd	2366.39	Discards	R-Reported	Raised Discard
Denmark	3	Quarter	2020	sol.27.4	27.4	GNS_DEF_>=220_0_0_all	29897	kWd	86.75	Discards	R-Reported	Raised Discard
France	3	Quarter	2020	sol.27.4	27.4	GTR_DEF_all_0_0_all	147	kWd	5.39	Discards	R-Reported	Raised Discard
UK (England)	3	Quarter	2020	sol.27.4	27.4	OTB_DEF_70-99_0_0_all_FDF	-9	NA	0.00	Discards	A-All - reported, nonre	Raised Discard
Netherlands	2	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	2828389	kWd	290352.07	Discards	R-Reported	Imported
Netherlands	3	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	4426708	kWd	326798.31	Discards	R-Reported	Imported
Netherlands	3	Quarter	2020	sol.27.4	27.4	OTB_DEF_100-119_0_0_all	365825	kWd	0.00	Discards	R-Reported	Imported
Netherlands	4	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	5149602	kWd	161495.36	Discards	R-Reported	Imported
Netherlands	1	Quarter	2020	sol.27.4	27.4	OTB_CRU_70-99_0_0_all	89989	kWd	624.12	Discards	R-Reported	Imported
Netherlands	2	Quarter	2020	sol.27.4	27.4	OTB_DEF_100-119_0_0_all	296848	kWd	0.00	Discards	R-Reported	Imported
Sweden	3	Quarter	2020	sol.27.4	27.4.a	OTB_CRU_32-69_0_0_all	7209	kWd	0.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2020	sol.27.4	27.4.a	OTB_CRU_32-69_0_0_all	6526	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2020	sol.27.4	27.4.a	OTB_CRU_32-69_0_0_all	112346	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2020	sol.27.4	27.4.a	OTB_DEF_>=120_0_0_all	65656	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2020	sol.27.4	27.4.a	OTB_DEF_>=120_0_0_all	50091	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2020	sol.27.4	27.4.a	SDN_DEF_>=120_0_0_all	5786	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2020	sol.27.4	27.4.a	OTB_DEF_>=120_0_0_all	37771	kWd	0.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2020	sol.27.4	27.4.a	SDN_DEF_>=120_0_0_all	2695	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2020	sol.27.4	27.4.b	OTB_DEF_>=120_0_0_all	21955	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2020	sol.27.4	27.4.b	OTB_DEF_>=120_0_0_all	35269	kWd	0.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2020	sol.27.4	27.4.b	SDN_DEF_>=120_0_0_all	3995	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2020	sol.27.4	27.4.a	OTB_DEF_>=120_0_0_all	49564	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2020	sol.27.4	27.4.b	SDN_DEF_>=120_0_0_all	8453	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2020	sol.27.4	27.4.b	OTB_DEF_>=120_0_0_all	21454	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Germany	1	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	329470	kWd	37599.00	Discards	R-Reported	Imported
Germany	2	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	395075	kWd	0.00	BMS landing	R-Reported	Imported
UK (England)	1	Quarter	2020	sol.27.4	27.4	TBB_DEF_>=120_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2020	sol.27.4	27.4	OTB_DEF_70-99_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2020	sol.27.4	27.4	SSC_DEF_All_0_0_All	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	-9	NA	57703.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2020	sol.27.4	27.4	GNS_DEF_all_0_0_all	-9	NA	5306.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2020	sol.27.4	27.4	SSC_DEF_All_0_0_All	-9	NA	3.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2020	sol.27.4	27.4	MIS_MIS_0_0_0_HC	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2020	sol.27.4	27.4	OTB_CRU_70-99_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2020	sol.27.4	27.4	OTB_DEF_70-99_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2020	sol.27.4	27.4	GTR_DEF_all_0_0_all	-9	NA	1215.00	Discards	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	-9	NA	589.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2020	sol.27.4	27.4	OTB_DEF_>=120_0_0_all	-9	NA	2.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2020	sol.27.4	27.4	GNS_DEF_all_0_0_all	-9	NA	13785.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2020	sol.27.4	27.4	GTR_DEF_all_0_0_all	-9	NA	42.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2020	sol.27.4	27.4	OTB_DEF_100-119_0_0_all	-9	NA	2153.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2020	sol.27.4	27.4	OTB_CRU_100-119_0_0_all	-9	NA	67.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2020	sol.27.4	27.4	MIS_MIS_0_0_0_HC	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	-9	NA	340.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2020	sol.27.4	27.4	OTB_DEF_70-99_0_0_all	-9	NA	3.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2020	sol.27.4	27.4	OTB_DEF_100-119_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2020	sol.27.4	27.4	OTB_DEF_100-119_0_0_all	-9	NA	498.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	-9	NA	12017.90	Discards	A-All - reported, nonre	Raised Discard
UK (England)	1	Quarter	2020	sol.27.4	27.4	LLS_FIF_0_0_0_all	-9	NA	0.32	Discards	A-All - reported, nonre	Raised Discard
UK (England)	3	Quarter	2020	sol.27.4	27.4	SSC_DEF_All_0_0_All	-9	NA	0.01	Discards	A-All - reported, nonre	Raised Discard
UK (England)	4	Quarter	2020	sol.27.4	27.4	GTR_DEF_all_0_0_all	-9	NA	805.95	Discards	A-All - reported, nonre	Raised Discard
Norway	2	Quarter	2020	sol.27.4	27.4.a	GNS_DEF_all_0_0_all	-9	NA	2.92	Discards	R-Reported	Raised Discard
Norway	1	Quarter	2020	sol.27.4	27.4.a	SSC_DEF_>=120_0_0_all	-9	NA	0.02	Discards	R-Reported	Raised Discard
Belgium	2	Quarter	2020	sol.27.4	27.4.c	TBB_CRU_16-31_0_0_all	131041	kWd	17548.84	Discards	R-Reported	Raised Discard
Belgium	2	Quarter	2020	sol.27.4	27.4.b	OTB_DEF_100-119_0_0_all	106724	kWd	0.01	Discards	R-Reported	Raised Discard
Belgium	2	Quarter	2020	sol.27.4	27.4.c	OTB_CRU_16-31_0_0_all	1988	kWd	21.40	Discards	R-Reported	Raised Discard
Netherlands	3	Quarter	2020	sol.27.4	27.4	OTB_DEF_70-99_0_0_all	55482	kWd	0.00	Discards	R-Reported	Raised Discard
Netherlands	2	Quarter	2020	sol.27.4	27.4	TBB_CRU_16-31_0_0_all	688527	kWd	41331.25	Discards	R-Reported	Raised Discard
Netherlands	3	Quarter	2020	sol.27.4	27.4	TBB_DEF_100-119_0_0_all	130995	kWd	0.00	Discards	R-Reported	Raised Discard
Netherlands	1	Quarter	2020	sol.27.4	27.4	OTB_DEF_70-99_0_0_all	89319	kWd	0.00	Discards	R-Reported	Raised Discard
Netherlands	4	Quarter	2020	sol.27.4	27.4	TBB_CRU_16-31_0_0_all	1215997	kWd	11661.19	Discards	R-Reported	Raised Discard
UK (England)	2	Quarter	2020	sol.27.4	27.4	GTR_DEF_all_0_0_all	-9	NA	416.46	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2020	sol.27.4	27.4	GNS_DEF_all_0_0_all	-9	NA	1992.63	Discards	A-All - reported, nonre	Raised Discard
UK (England)	3	Quarter	2020	sol.27.4	27.4	OTB_CRU_100-119_0_0_all	-9	NA	0.00	Discards	A-All - reported, nonre	Raised Discard
UK (England)	3	Quarter	2020	sol.27.4	27.4	TBB_DEF_>=120_0_0_all	-9	NA	8.68	Discards	A-All - reported, nonre	Raised Discard
UK (England)	1	Quarter	2020	sol.27.4	27.4	GNS_DEF_all_0_0_all	-9	NA	222.50	Discards	A-All - reported, nonre	Raised Discard
UK (England)	1	Quarter	2020	sol.27.4	27.4	SSC_DEF_All_0_0_All	-9	NA	0.01	Discards	A-All - reported, nonre	Raised Discard
Germany	1	Quarter	2020	sol.27.4	27.4	OTB_CRU_70-99_0_0_all	85930	kWd	1301.63	Discards	R-Reported	Raised Discard
Germany	3	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	449902	kWd	41692.00	Discards	R-Reported	Imported
Germany	4	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	360250	kWd	311132.00	Landings	R-Reported	Imported
Germany	2	Quarter	2020	sol.27.4	27.4	MIS_MIS_0_0_0_IBC	80608	kWd	10.00	Landings	R-Reported	Imported
UK (England)	4	Quarter	2020	sol.27.4	27.4	OTB_CRU_100-119_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2020	sol.27.4	27.4	FPO_CRU_0_0_0_all	-9	NA	23.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2020	sol.27.4	27.4	FPO_CRU_0_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
Germany	4	Quarter	2020	sol.27.4	27.4	OTB_DEF_>=120_0_0_all	291262	kWd	0.29	Discards	R-Reported	Raised Discard
Netherlands	2	Quarter	2020	sol.27.4	27.4	TBB_DEF_100-119_0_0_all	418054	kWd	0.00	Discards	R-Reported	Imported
Netherlands	1	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	4791023	kWd	319240.74	Discards	R-Reported	Imported
Sweden	1	Quarter	2020	sol.27.4	27.4.b	OTB_DEF_>=120_0_0_all	21955	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2020	sol.27.4	27.4.b	OTB_DEF_>=120_0_0_all	39172	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2020	sol.27.4	27.4.b	OTB_DEF_>=120_0_0_all	35269	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2020	sol.27.4	27.4.a	OTB_CRU_32-69_0_0_all	112346	kWd	0.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2020	sol.27.4	27.4.b	OTB_DEF_>=120_0_0_all	21454	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2020	sol.27.4	27.4.a	OTB_CRU_32-69_0_0_all	11751	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2020	sol.27.4	27.4.b	SDN_DEF_>=120_0_0_all	4408	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2020	sol.27.4	27.4.a	OTB_CRU_32-69_0_0_all	7209	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2020	sol.27.4	27.4.b	SDN_DEF_>=120_0_0_all	3995	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2020	sol.27.4	27.4.a	SDN_DEF_>=120_0_0_all	5786	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2020	sol.27.4	27.4.a	OTB_DEF_>=120_0_0_all	50091	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2020	sol.27.4	27.4.b	OTB_CRU_32-69_0_0_all	3978	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2020	sol.27.4	27.4.a	OTB_DEF_>=120_0_0_all	37771	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Germany	3	Quarter	2020	sol.27.4	27.4	OTB_DEF_>=120_0_0_all	342150	kWd	0.00	Discards	R-Reported	Imported
Germany	2	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	395075	kWd	182680.00	Landings	R-Reported	Imported
UK (England)	2	Quarter	2020	sol.27.4	27.4	OTB_DEF_>=120_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2020	sol.27.4	27.4	GTR_DEF_all_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2020	sol.27.4	27.4	OTB_DEF_100-119_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2020	sol.27.4	27.4	MIS_MIS_0_0_0_HC	-9	NA	5.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2020	sol.27.4	27.4	OTB_DEF_70-99_0_0_all	-9	NA	19040.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2020	sol.27.4	27.4	MIS_MIS_0_0_0_HC	-9	NA	26.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	-9	NA	40878.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2020	sol.27.4	27.4	OTB_DEF_100-119_0_0_all	-9	NA	2591.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	-9	NA	403.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2020	sol.27.4	27.4	GNS_DEF_all_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2020	sol.27.4	27.4	OTB_CRU_100-119_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2020	sol.27.4	27.4	OTB_DEF_>=120_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2020	sol.27.4	27.4	OTB_DEF_100-119_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2020	sol.27.4	27.4	TBB_DEF_>=120_0_0_all	-9	NA	322.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2020	sol.27.4	27.4	OTB_CRU_70-99_0_0_all	-9	NA	501.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2020	sol.27.4	27.4	OTB_DEF_70-99_0_0_all	-9	NA	2224.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2020	sol.27.4	27.4	OTB_DEF_70-99_0_0_all	-9	NA	15806.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2020	sol.27.4	27.4	SSC_DEF_All_0_0_All	-9	NA	2.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2020	sol.27.4	27.4	GNS_DEF_all_0_0_all	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2020	sol.27.4	27.4	SSC_DEF_All_0_0_All	-9	NA	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2020	sol.27.4	27.4	TBB_DEF_70-99_0_0_all	-9	NA	112950.00	Landings	A-All - reported, nonre	Imported
Belgium	2020	Year	2020	sol.27.4	27.4.c	TBB_DEF_70-99_0_0_all	406345	kWd	51315.00	Discards	R-Reported	Imported
UK (England)	2	Quarter	2020	sol.27.4	27.4	TBB_DEF_>=120_0_0_all	-9	NA	0.84	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2020	sol.27.4	27.4	OTB_CRU_70-99_0_0_all	-9	NA	299.55	Discards	A-All - reported, nonre	Raised Discard
UK (England)	1	Quarter	2020	sol.27.4	27.4	SDN_all_0_0_all	-9	NA	0.00	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2020	sol.27.4	27.4	OTB_CRU_100-119_0_0_all	-9	NA	0.00	Discards	A-All - reported, nonre	Raised Discard
UK (England)	4	Quarter	2020	sol.27.4	27.4	OTB_CRU_70-99_0_0_all	-9	NA	7881.11	Discards	A-All - reported, nonre	Raised Discard
Norway	2	Quarter	2020	sol.27.4	27.4.a	SSC_DEF_>=120_0_0_all	-9	NA	0.01	Discards	R-Reported	Raised Discard
Norway	4	Quarter	2020	sol.27.4	27.4.a	SSC_DEF_>=120_0_0_all	-9	NA	0.01	Discards	R-Reported	Raised Discard
Norway	1	Quarter	2020	sol.27.4	27.4.a	GNS_DEF_all_0_0_all	-9	NA	0.17	Discards	R-Reported	Raised Discard
Belgium	4	Quarter	2020	sol.27.4	27.4.c	GTR_DEF_all_0_0_all	7040	kWd	302.06	Discards	R-Reported	Raised Discard
Belgium	4	Quarter	2020	sol.27.4	27.4.b	OTB_CRU_70-99_0_0_all	42843	kWd	18543.79	Discards	R-Reported	Raised Discard
